Opening Time,Type [buy/sell],Symbol,Setup,Size / Quantity,Closing Time,Entry Price,Closing Price,Swap,Commission,Net Profit,Stop Loss (optional),Take Profit(optional),Highest price (optional),Lowest price (optional)
2022-05-04 18:00:00,BUY,BTCUSD,chop100,96.19,2022-05-05 13:30:00,2949.05000000,2830.42000000,,389.15148100,-11911.43000000,2907.67052100,3123.24607600,2959.37167500,2807.20069500
2022-05-30 21:00:00,BUY,BTCUSD,chop100,136.49,2022-06-01 15:00:00,1991.09000000,1853.45000000,,367.32722800,-19259.19000000,1963.15209900,2108.70077800,2014.58486200,1849.52350100
2022-07-14 16:30:00,BUY,BTCUSD,chop100,211.18,2022-07-18 04:30:00,1195.78000000,1446.90000000,,390.66217800,52529.97000000,1179.00146000,1266.41297800,1445.81759800,1179.51739200
2022-07-27 18:00:00,BUY,BTCUSD,chop100,190.80,2022-08-01 12:00:00,1598.59000000,1649.39000000,,433.80020900,9134.90000000,1576.15944700,1693.01637600,1783.38700400,1581.64494600
2022-08-05 10:30:00,BUY,BTCUSD,chop100,183.34,2022-08-07 00:00:00,1713.43000000,1672.95000000,,434.59768100,-7980.31000000,1689.38807400,1814.63980700,1748.38397200,1655.17338000
2022-08-10 12:00:00,BUY,BTCUSD,chop100,166.38,2022-08-14 16:30:00,1840.12000000,1922.42000000,,438.21562200,13129.89000000,1814.30042900,1948.81320100,2028.36427600,1802.39754000
2022-09-06 00:00:00,BUY,BTCUSD,chop100,192.49,2022-09-06 16:30:00,1658.70000000,1587.80000000,,437.44246800,-14209.94000000,1635.42601600,1756.67698600,1685.90268000,1567.63737000
2022-09-07 19:30:00,BUY,BTCUSD,chop100,186.06,2022-09-12 21:00:00,1639.73000000,1707.00000000,,435.88106000,11955.73000000,1616.72219300,1736.58645600,1787.46967300,1593.65358700
2022-10-23 21:00:00,BUY,BTCUSD,chop100,232.90,2022-10-29 09:00:00,1361.25000000,1647.12000000,,490.44740100,65947.58000000,1342.14967400,1441.65704900,1645.88737500,1322.99887500
2022-11-04 12:00:00,BUY,BTCUSD,chop100,236.01,2022-11-06 21:00:00,1622.46000000,1601.00000000,,532.54086400,-5749.50000000,1599.69451600,1718.29634200,1678.59711600,1589.19957000
2022-11-30 00:00:00,BUY,BTCUSD,chop100,297.25,2022-12-03 21:00:00,1268.86000000,1257.69000000,,525.72002700,-3996.26000000,1251.05604100,1343.80970700,1308.57531800,1251.47661800
2022-12-08 18:00:00,BUY,BTCUSD,chop100,291.17,2022-12-11 22:30:00,1281.66000000,1263.01000000,,518.65316300,-6097.17000000,1263.67643800,1357.36578400,1295.50192800,1248.84950400
2022-12-13 12:00:00,BUY,BTCUSD,chop100,281.86,2022-12-15 01:30:00,1302.39000000,1291.42000000,,511.76172200,-3749.97000000,1284.11556600,1379.32027500,1351.49010300,1279.98889200
2018-01-02 01:30:00,BUY,BTCUSD,chopexp1,11.70,2018-01-03 09:30:00,854.29000000,843.01000000,,13.89506500,-149.79000000,844.97254400,873.63516000,898.71308000,809.26891700
2018-01-07 03:30:00,BUY,BTCUSD,chopexp1,9.31,2018-01-08 00:30:00,1057.36000000,1163.10000000,,14.46669700,965.56000000,1045.82772700,1081.30362300,1162.14437600,1037.37589600
2018-01-24 14:00:00,BUY,BTCUSD,chopexp1,10.08,2018-01-25 12:00:00,1072.01000000,1049.97000000,,14.97283900,-241.42000000,1060.31794400,1096.28536900,1114.03279200,1003.07975700
2018-01-27 16:30:00,BUY,BTCUSD,chopexp1,9.46,2018-01-28 10:30:00,1116.40000000,1228.04000000,,15.53029700,1036.52000000,1104.22379700,1141.68056800,1227.03524000,1089.04820000
2018-02-14 12:00:00,BUY,BTCUSD,chopexp1,13.09,2018-02-15 10:00:00,886.00000000,906.99000000,,16.43293300,253.69000000,876.33669300,906.06322400,945.89360000,875.36800000
2018-02-17 04:00:00,BUY,BTCUSD,chopexp1,12.31,2018-02-18 03:00:00,963.10000000,956.00000000,,16.53419800,-108.65000000,952.59578900,984.90913200,977.64281000,948.17195000
2018-02-23 14:00:00,BUY,BTCUSD,chopexp1,13.33,2018-02-23 19:30:00,881.23000000,838.73000000,,16.04690000,-587.08000000,871.61871800,901.18520900,884.22618200,829.23743000
2018-02-26 13:00:00,BUY,BTCUSD,chopexp1,12.80,2018-02-27 15:00:00,871.99000000,865.60000000,,15.56503600,-101.78000000,862.47949600,891.73597100,896.66731700,856.20698100
2018-03-04 18:30:00,BUY,BTCUSD,chopexp1,12.77,2018-03-05 08:30:00,865.75000000,862.34000000,,15.44945300,-63.42000000,856.30755300,885.35466800,869.21300000,860.20920000
2018-03-25 22:00:00,BUY,BTCUSD,chopexp1,20.53,2018-03-25 23:00:00,535.37000000,520.04000000,,15.17084300,-334.30000000,529.53089800,547.49330500,535.42353700,518.13108600
2018-04-07 01:30:00,BUY,BTCUSD,chopexp1,28.17,2018-04-09 07:00:00,378.35000000,416.19000000,,15.66987000,1045.96000000,374.22346300,386.91763100,415.84448500,375.17186000
2018-04-12 11:00:00,BUY,BTCUSD,chopexp1,25.54,2018-04-13 07:30:00,458.29000000,504.12000000,,17.20596600,1148.38000000,453.29158400,468.66785000,503.70653900,450.40741200
2018-04-15 14:00:00,BUY,BTCUSD,chopexp1,24.29,2018-04-16 02:00:00,529.09000000,516.41000000,,17.77729500,-330.87000000,523.31939200,541.07109600,537.50253100,509.51367000
2018-04-18 20:00:00,BUY,BTCUSD,chopexp1,23.93,2018-04-20 00:00:00,523.30000000,575.63000000,,18.40663800,1228.49000000,517.59254100,535.14998300,575.15903000,518.64263000
2018-04-24 01:30:00,BUY,BTCUSD,chopexp1,20.50,2018-04-25 00:30:00,670.60000000,683.23000000,,19.42973500,233.96000000,663.28598900,685.78555100,712.37838000,662.41868000
2018-05-03 04:00:00,BUY,BTCUSD,chopexp1,19.26,2018-05-04 08:30:00,725.87000000,798.46000000,,20.55453800,1371.90000000,717.95317800,742.30712500,797.80371700,706.70703200
2018-05-13 14:30:00,BUY,BTCUSD,chopexp1,21.26,2018-05-14 03:00:00,722.25000000,707.00000000,,21.26769700,-351.52000000,714.37266000,738.60515100,741.31740000,701.37697500
2018-05-19 11:30:00,BUY,BTCUSD,chopexp1,21.15,2018-05-19 21:00:00,709.16000000,692.49000000,,20.75604000,-379.34000000,701.42542800,725.21873100,717.17350800,689.37443600
2018-05-29 11:30:00,BUY,BTCUSD,chopexp1,26.45,2018-05-30 14:30:00,552.90000000,553.50000000,,20.48344700,-10.47000000,546.86970400,565.42026700,585.35523000,547.53687000
2018-06-02 08:00:00,BUY,BTCUSD,chopexp1,24.49,2018-06-04 06:00:00,596.67000000,610.81000000,,20.70008300,319.68000000,590.16231900,610.18142600,628.29351000,586.46694300
2018-06-05 17:00:00,BUY,BTCUSD,chopexp1,24.50,2018-06-06 16:00:00,609.51000000,599.67000000,,20.73608300,-267.72000000,602.86227800,623.31218500,613.47181500,597.86835900
2018-06-14 17:00:00,BUY,BTCUSD,chopexp1,28.40,2018-06-15 09:00:00,516.43000000,493.58000000,,20.07617100,-674.66000000,510.79747000,528.12441400,528.51446200,488.90428100
2018-06-18 16:00:00,BUY,BTCUSD,chopexp1,27.38,2018-06-20 01:00:00,511.00000000,517.96000000,,19.72011100,165.20000000,505.42669300,522.57145300,547.74090000,506.96310000
2018-06-29 22:30:00,BUY,BTCUSD,chopexp1,32.60,2018-07-01 14:00:00,434.25000000,448.45000000,,20.14179300,436.99000000,429.51378000,444.08347100,462.78022500,432.25245000
2018-07-02 13:00:00,BUY,BTCUSD,chopexp1,31.29,2018-07-03 10:00:00,466.31000000,470.00000000,,20.50983300,89.10000000,461.22411200,476.86946000,486.54785400,462.85930600
2018-07-07 23:00:00,BUY,BTCUSD,chopexp1,30.62,2018-07-09 01:00:00,479.53000000,483.77000000,,20.64454000,103.27000000,474.29992600,490.38882400,495.54630200,477.56392700
2018-07-15 11:00:00,BUY,BTCUSD,chopexp1,33.09,2018-07-16 02:00:00,446.79000000,445.26000000,,20.66267900,-77.19000000,441.91701000,456.90743500,454.60882500,443.26035900
2018-07-16 09:00:00,BUY,BTCUSD,chopexp1,31.62,2018-07-17 11:30:00,465.10000000,466.67000000,,20.62490600,23.13000000,460.02730900,475.63206000,481.98313000,462.58846000
2018-07-17 17:30:00,BUY,BTCUSD,chopexp1,29.67,2018-07-18 15:00:00,496.53000000,490.77000000,,20.50288400,-197.24000000,491.11451300,507.77378400,515.00091600,488.03933700
2018-07-24 05:30:00,BUY,BTCUSD,chopexp1,31.36,2018-07-25 08:00:00,463.48000000,474.89000000,,20.59706200,331.30000000,458.42497800,473.97537600,485.35625600,462.64573600
2018-08-17 22:00:00,BUY,BTCUSD,chopexp1,47.41,2018-08-18 13:00:00,313.50000000,304.32000000,,20.50532200,-461.62000000,310.08076000,320.59912000,321.05535000,301.52430000
2018-08-22 01:00:00,BUY,BTCUSD,chopexp1,49.18,2018-08-22 15:30:00,292.84000000,275.61000000,,19.57109100,-872.60000000,289.64609200,299.47128000,298.49181200,275.15246400
2018-08-27 04:00:00,BUY,BTCUSD,chopexp1,48.59,2018-08-29 15:00:00,278.50000000,289.09000000,,19.30392900,489.71000000,275.46249300,284.80655500,297.74435000,273.79335000
2018-09-01 14:30:00,BUY,BTCUSD,chopexp1,47.68,2018-09-02 10:00:00,294.05000000,293.50000000,,19.61039800,-51.44000000,290.84289500,300.70868100,301.72470500,290.69783000
2018-09-13 00:00:00,BUY,BTCUSD,chopexp1,73.14,2018-09-13 16:30:00,190.98000000,210.08000000,,20.53473300,1370.66000000,188.89704500,195.30468900,209.90611800,185.82354000
2018-09-18 13:30:00,BUY,BTCUSD,chopexp1,72.47,2018-09-19 11:30:00,211.64000000,205.36000000,,21.15539400,-482.34000000,209.33171300,216.43252900,215.28020800,203.93630400
2018-09-20 22:30:00,BUY,BTCUSD,chopexp1,66.92,2018-09-21 18:30:00,222.00000000,244.20000000,,21.83929300,1457.59000000,219.57872000,227.02712800,244.00020000,219.91320000
2018-09-27 19:30:00,BUY,BTCUSD,chopexp1,71.36,2018-09-28 09:00:00,228.60000000,221.00000000,,22.45848200,-571.21000000,226.10673600,233.77658400,234.22356000,219.91320000
2018-09-29 09:00:00,BUY,BTCUSD,chopexp1,67.39,2018-09-30 20:00:00,233.59000000,227.03000000,,21.72966600,-470.03000000,231.04231200,238.87958100,238.79905700,226.27863300
2018-10-04 01:00:00,BUY,BTCUSD,chopexp1,67.74,2018-10-04 20:00:00,225.45000000,223.09000000,,21.26978000,-187.22000000,222.99109200,230.55525300,226.96051500,222.29370000
2018-10-05 22:00:00,BUY,BTCUSD,chopexp1,66.05,2018-10-06 11:00:00,228.40000000,225.77000000,,20.99820000,-200.71000000,225.90891700,233.57205500,229.17656000,224.79128000
2018-10-08 12:00:00,BUY,BTCUSD,chopexp1,64.86,2018-10-09 08:00:00,229.50000000,228.90000000,,20.81182800,-65.67000000,226.99692000,234.69696400,232.48350000,228.21480000
2018-10-15 05:00:00,BUY,BTCUSD,chopexp1,70.59,2018-10-15 06:00:00,209.93000000,230.93000000,,21.78492500,1454.43000000,207.64036300,214.68380700,230.73406300,207.26388900
2018-10-26 08:30:00,BUY,BTCUSD,chopexp1,78.27,2018-10-26 14:00:00,207.90000000,203.94000000,,22.56461900,-338.97000000,205.63250400,212.60783800,208.35738000,203.30541000
2018-11-02 00:30:00,BUY,BTCUSD,chopexp1,78.92,2018-11-03 03:30:00,201.90000000,201.30000000,,22.27429600,-75.99000000,199.69794400,206.47196900,203.55558000,199.15416000
2018-11-04 06:00:00,BUY,BTCUSD,chopexp1,78.70,2018-11-05 17:30:00,201.51000000,208.23000000,,22.57134300,499.81000000,199.31219800,206.07313800,218.57789700,199.91807100
2018-11-07 00:00:00,BUY,BTCUSD,chopexp1,72.87,2018-11-07 14:00:00,224.46000000,218.78000000,,22.61053200,-443.00000000,222.01189000,229.54283400,224.59467600,217.95066000
2018-11-18 18:30:00,BUY,BTCUSD,chopexp1,87.78,2018-11-18 22:00:00,181.30000000,176.93000000,,22.01212700,-411.91000000,179.32262100,185.40548800,182.76853000,176.64059000
2018-12-01 10:30:00,BUY,BTCUSD,chopexp1,131.52,2018-12-02 05:00:00,117.88000000,117.21000000,,21.64281600,-115.94000000,116.59432200,120.54936000,120.69733200,116.19431600
2018-12-07 19:30:00,BUY,BTCUSD,chopexp1,159.21,2018-12-08 08:00:00,96.65000000,89.77000000,,20.77558400,-1122.06000000,95.59587100,98.83861200,97.91611500,89.41091500
2018-12-16 02:00:00,BUY,BTCUSD,chopexp1,163.91,2018-12-16 21:30:00,87.04000000,84.79000000,,19.71470500,-394.13000000,86.09068400,89.01099700,87.56224000,84.53324800
2018-12-17 12:00:00,BUY,BTCUSD,chopexp1,155.28,2018-12-18 23:00:00,89.34000000,98.28000000,,20.39329400,1361.97000000,88.36559800,91.36307900,98.20252800,89.06304600
2018-12-20 09:00:00,BUY,BTCUSD,chopexp1,141.00,2018-12-21 15:30:00,108.04000000,110.96000000,,21.61479400,383.92000000,106.86164400,110.48653600,117.90405200,105.64151200
2018-12-23 00:00:00,BUY,BTCUSD,chopexp1,133.61,2018-12-23 03:30:00,116.88000000,128.57000000,,22.95697500,1532.44000000,115.60522900,119.52671500,128.46280800,116.70468000
2018-12-28 15:30:00,BUY,BTCUSD,chopexp1,135.43,2018-12-29 21:00:00,126.62000000,139.29000000,,25.20819900,1683.46000000,125.23899800,129.48727500,139.18070400,126.50604200
2019-01-01 20:00:00,BUY,BTCUSD,chopexp1,136.13,2019-01-02 13:30:00,138.32000000,152.16000000,,27.68067900,1848.49000000,136.81139000,141.45221800,152.04134400,136.07921600
2019-01-05 00:00:00,BUY,BTCUSD,chopexp1,131.72,2019-01-05 22:00:00,156.97000000,153.57000000,,28.63387800,-484.68000000,155.25798100,160.52454200,159.12048900,151.05223100
2019-01-06 17:00:00,BUY,BTCUSD,chopexp1,129.03,2019-01-07 09:00:00,156.50000000,150.57000000,,27.73385900,-800.78000000,154.79310700,160.04389900,156.85995000,148.92540000
2019-01-14 15:30:00,BUY,BTCUSD,chopexp1,152.36,2019-01-15 20:00:00,127.28000000,123.73000000,,26.77073600,-575.30000000,125.89179900,130.16222000,129.94015200,122.99066400
2019-01-19 10:00:00,BUY,BTCUSD,chopexp1,151.13,2019-01-20 11:00:00,124.51000000,121.00000000,,25.97333300,-563.87000000,123.15201100,127.32949400,124.83372600,120.73734700
2019-01-30 13:30:00,BUY,BTCUSD,chopexp1,167.82,2019-01-31 08:30:00,108.77000000,107.79000000,,25.44082100,-197.18000000,107.58368200,111.23306600,110.51032000,107.11669600
2019-02-02 23:30:00,BUY,BTCUSD,chopexp1,163.53,2019-02-03 08:00:00,110.42000000,107.97000000,,24.99968900,-432.80000000,109.21568600,112.92043000,111.00522600,107.68158400
2019-02-08 09:00:00,BUY,BTCUSD,chopexp1,162.94,2019-02-08 16:30:00,108.17000000,118.99000000,,25.90885900,1729.66000000,106.99022600,110.61948000,118.88964700,107.52098000
2019-02-10 23:00:00,BUY,BTCUSD,chopexp1,154.40,2019-02-12 00:00:00,125.34000000,119.46000000,,26.45860100,-941.91000000,123.97295800,128.17828900,125.72855400,118.07028000
2019-02-13 06:00:00,BUY,BTCUSD,chopexp1,147.17,2019-02-13 14:00:00,125.11000000,122.03000000,,25.45935400,-486.00000000,123.74546700,127.94308100,126.36110000,121.55687600
2019-02-17 10:00:00,BUY,BTCUSD,chopexp1,139.57,2019-02-18 12:00:00,128.44000000,141.29000000,,26.35227600,1759.59000000,127.03914800,131.34848800,141.16840400,124.24001200
2019-02-23 16:30:00,BUY,BTCUSD,chopexp1,128.69,2019-02-24 14:00:00,152.96000000,142.00000000,,26.57073700,-1444.60000000,151.29171600,156.42373700,165.86982400,136.86860800
2019-03-05 13:00:00,BUY,BTCUSD,chopexp1,138.28,2019-03-07 09:00:00,131.91000000,136.54000000,,25.98561900,606.84000000,130.47130200,134.89706500,140.16756600,131.76489900
2019-03-15 15:00:00,BUY,BTCUSD,chopexp1,138.13,2019-03-17 00:00:00,136.45000000,138.91000000,,26.62410100,305.56000000,134.96178500,139.53987200,144.35045500,135.24924000
2019-03-20 22:30:00,BUY,BTCUSD,chopexp1,137.54,2019-03-21 12:30:00,139.25000000,138.25000000,,26.71737800,-171.89000000,137.73124700,142.40327800,139.43102500,137.73217500
2019-03-27 00:30:00,BUY,BTCUSD,chopexp1,139.89,2019-03-28 11:30:00,135.68000000,137.61000000,,26.76221800,235.59000000,134.20018300,138.75243600,140.02176000,135.12371200
2019-03-29 09:30:00,BUY,BTCUSD,chopexp1,135.94,2019-03-30 10:30:00,141.36000000,141.65000000,,26.93034900,4.80000000,139.81823400,144.56105800,145.75629600,140.08776000
2019-04-02 04:30:00,BUY,BTCUSD,chopexp1,132.26,2019-04-02 19:30:00,145.33000000,159.87000000,,28.25557800,1886.70000000,143.74493400,148.62095700,159.73220300,145.09747200
2019-04-06 19:00:00,BUY,BTCUSD,chopexp1,123.48,2019-04-06 21:00:00,170.92000000,164.34000000,,28.97968300,-849.79000000,169.05583300,174.79043600,172.61210800,161.84414800
2019-04-07 20:00:00,BUY,BTCUSD,chopexp1,116.29,2019-04-08 11:00:00,174.19000000,174.22000000,,28.36227800,-32.98000000,172.29016800,178.13448400,185.72137800,170.23588700
2019-04-14 22:00:00,BUY,BTCUSD,chopexp1,121.59,2019-04-15 10:00:00,166.33000000,165.60000000,,28.25155800,-125.08000000,164.51589400,170.09649700,168.65862000,164.96609400
2019-04-18 01:00:00,BUY,BTCUSD,chopexp1,117.68,2019-04-19 01:30:00,170.80000000,169.50000000,,28.03164800,-189.02000000,168.93714100,174.66771900,175.05292000,168.44296000
2019-04-23 07:00:00,BUY,BTCUSD,chopexp1,113.77,2019-04-23 19:00:00,175.00000000,171.60000000,,27.60355700,-422.32000000,173.09133300,178.96282600,175.66500000,171.08000000
2019-04-30 11:30:00,BUY,BTCUSD,chopexp1,122.08,2019-05-01 19:00:00,159.63000000,159.21000000,,27.24775100,-86.31000000,157.88896900,163.24477700,163.73249100,157.41114300
2019-05-03 09:00:00,BUY,BTCUSD,chopexp1,114.11,2019-05-04 04:00:00,170.03000000,165.73000000,,26.81943100,-525.15000000,168.17553900,173.88028200,171.15219800,160.64434400
2019-05-06 14:00:00,BUY,BTCUSD,chopexp1,113.23,2019-05-07 14:00:00,166.72000000,172.02000000,,26.84844400,565.59000000,164.90164100,170.49532800,182.60841600,166.45324800
2019-05-10 04:00:00,BUY,BTCUSD,chopexp1,111.20,2019-05-10 20:30:00,174.85000000,172.69000000,,27.05134600,-274.96000000,172.94296900,178.80943000,176.54604500,170.35635500
2019-05-11 08:00:00,BUY,BTCUSD,chopexp1,103.53,2019-05-11 23:00:00,185.15000000,203.67000000,,28.17697700,1881.07000000,183.13063100,189.34267000,203.49836500,183.09483500
2019-05-14 03:30:00,BUY,BTCUSD,chopexp1,100.88,2019-05-14 19:00:00,208.63000000,202.42000000,,29.02745500,-663.80000000,206.35454200,213.35436800,215.78600900,200.01358100
2019-05-15 13:30:00,BUY,BTCUSD,chopexp1,88.05,2019-05-16 00:00:00,231.51000000,254.67000000,,29.96492200,2000.66000000,228.98499800,236.75248000,254.45264100,229.79682600
2019-05-21 20:30:00,BUY,BTCUSD,chopexp1,85.85,2019-05-22 09:30:00,260.72000000,253.56000000,,30.90562100,-654.42000000,257.87641400,266.62393200,261.76288000,250.65620800
2019-05-26 19:00:00,BUY,BTCUSD,chopexp1,85.55,2019-05-27 16:30:00,254.00000000,279.40000000,,31.94157600,2131.83000000,251.22970700,259.75175900,279.17140000,253.00940000
2019-05-30 03:30:00,BUY,BTCUSD,chopexp1,84.61,2019-05-30 16:00:00,281.99000000,276.83000000,,33.09680200,-479.13000000,278.91442900,288.37558500,288.36297400,273.75589200
2019-06-06 23:30:00,BUY,BTCUSD,chopexp1,93.99,2019-06-08 02:00:00,248.76000000,247.51000000,,32.64998000,-159.46000000,246.04685800,254.39310100,253.06354800,243.23752800
2019-06-10 12:00:00,BUY,BTCUSD,chopexp1,95.66,2019-06-11 10:00:00,242.74000000,240.95000000,,32.38932400,-212.88000000,240.09251600,248.23678000,247.57052600,239.53583200
2019-06-12 16:00:00,BUY,BTCUSD,chopexp1,89.24,2019-06-13 22:30:00,257.83000000,255.19000000,,32.04650700,-276.79000000,255.01793400,263.66848900,262.75455300,251.92569300
2019-06-14 21:30:00,BUY,BTCUSD,chopexp1,86.96,2019-06-16 09:30:00,261.41000000,268.39000000,,32.24913300,565.50000000,258.55888800,267.32955700,276.83319000,260.10295000
2019-06-20 20:00:00,BUY,BTCUSD,chopexp1,85.79,2019-06-22 00:30:00,271.56000000,298.72000000,,34.24626600,2285.97000000,268.59818600,277.70940100,298.47159600,269.90348400
2019-06-26 03:00:00,BUY,BTCUSD,chopexp1,78.11,2019-06-26 20:00:00,327.49000000,360.24000000,,37.60344600,2509.78000000,323.91817600,334.90592000,359.94425900,326.27828700
2019-07-07 12:00:00,BUY,BTCUSD,chopexp1,95.41,2019-07-09 10:00:00,294.38000000,306.86000000,,40.15682600,1139.14000000,291.16929500,301.04615300,317.93040000,289.37554000
2019-07-25 00:30:00,BUY,BTCUSD,chopexp1,131.34,2019-07-25 19:30:00,222.52000000,218.07000000,,40.50751900,-636.55000000,220.09304900,227.55890400,224.34466400,216.73448000
2019-07-31 12:00:00,BUY,BTCUSD,chopexp1,132.53,2019-08-01 01:30:00,215.72000000,213.47000000,,39.81752700,-349.40000000,213.36721400,220.60491900,219.19309200,210.34857200
2019-08-02 06:30:00,BUY,BTCUSD,chopexp1,128.49,2019-08-02 16:00:00,219.80000000,216.92000000,,39.27853100,-420.54000000,217.40271500,224.77731000,221.97602000,215.36004000
2019-08-03 02:00:00,BUY,BTCUSD,chopexp1,124.31,2019-08-03 15:30:00,223.80000000,220.10000000,,38.62737500,-509.62000000,221.35908800,228.86788900,224.31474000,218.29452000
2019-08-05 00:30:00,BUY,BTCUSD,chopexp1,120.70,2019-08-06 01:00:00,226.27000000,228.48000000,,38.42322800,217.36000000,223.80214900,231.39382100,236.04486400,224.86712600
2019-08-18 10:00:00,BUY,BTCUSD,chopexp1,145.01,2019-08-20 08:00:00,189.84000000,198.27000000,,39.39626200,1171.79000000,187.76947800,194.13887400,203.41356000,188.66299200
2019-08-26 00:00:00,BUY,BTCUSD,chopexp1,149.73,2019-08-26 14:30:00,191.67000000,188.69000000,,39.86721700,-497.47000000,189.57951900,196.01031400,193.52919900,187.83660000
2019-08-31 21:30:00,BUY,BTCUSD,chopexp1,162.17,2019-09-01 08:00:00,173.91000000,170.36000000,,39.08075200,-625.94000000,172.01322200,177.84814400,174.83172300,168.34488000
2019-09-02 17:00:00,BUY,BTCUSD,chopexp1,155.59,2019-09-03 09:30:00,177.24000000,175.66000000,,38.43613900,-295.25000000,175.30690200,181.25355100,180.83797200,173.92561200
2019-09-07 16:00:00,BUY,BTCUSD,chopexp1,155.48,2019-09-09 02:30:00,175.47000000,178.31000000,,38.50432200,392.06000000,173.55620700,179.44346900,184.01538900,175.17170100
2019-09-14 13:30:00,BUY,BTCUSD,chopexp1,150.93,2019-09-16 12:00:00,183.36000000,190.99000000,,39.54971800,1100.72000000,181.36015400,187.51213600,195.07670400,183.17664000
2019-09-16 20:30:00,BUY,BTCUSD,chopexp1,144.60,2019-09-18 23:30:00,198.99000000,210.21000000,,41.41893800,1569.15000000,196.81968200,203.49607300,217.09809000,195.56737200
2019-09-19 16:00:00,BUY,BTCUSD,chopexp1,138.87,2019-09-20 15:00:00,218.49000000,215.62000000,,42.19909500,-452.81000000,216.10700200,223.43764500,223.73376000,214.25129400
2019-09-27 21:30:00,BUY,BTCUSD,chopexp1,170.70,2019-09-28 14:30:00,175.10000000,170.55000000,,41.30104100,-829.77000000,173.19024300,179.06509100,175.80040000,169.89953000
2019-09-30 09:30:00,BUY,BTCUSD,chopexp1,167.99,2019-10-01 09:00:00,172.99000000,177.59000000,,41.22499300,719.74000000,171.10325600,176.90731000,185.37608400,170.70653200
2019-10-04 16:30:00,BUY,BTCUSD,chopexp1,167.22,2019-10-05 00:00:00,178.08000000,174.97000000,,41.32675500,-573.20000000,176.13774100,182.11257200,178.82793600,174.46497600
2019-10-07 10:00:00,BUY,BTCUSD,chopexp1,167.06,2019-10-08 14:00:00,174.83000000,179.24000000,,41.40476200,683.48000000,172.92318700,178.78897700,184.70789500,174.21809500
2019-10-09 13:30:00,BUY,BTCUSD,chopexp1,158.83,2019-10-10 08:30:00,188.19000000,190.17000000,,42.06519800,260.39000000,186.13747400,192.45151000,195.36003900,187.55015400
2019-10-14 16:30:00,BUY,BTCUSD,chopexp1,162.73,2019-10-15 04:00:00,185.27000000,184.30000000,,42.09878700,-211.98000000,183.24932200,189.46538800,188.19726600,182.91707100
2019-10-20 16:00:00,BUY,BTCUSD,chopexp1,171.97,2019-10-21 15:00:00,174.09000000,173.34000000,,41.82249800,-182.75000000,172.19125800,178.03222000,177.74589000,172.24464600
2019-10-25 15:30:00,BUY,BTCUSD,chopexp1,169.53,2019-10-26 01:30:00,175.52000000,193.08000000,,43.74097000,2920.63000000,173.60566200,179.49460200,192.91403200,175.34448000
2019-10-29 20:00:00,BUY,BTCUSD,chopexp1,171.25,2019-10-30 04:00:00,190.79000000,187.46000000,,45.34316900,-628.57000000,188.70911700,195.11038700,192.41171500,185.92485500
2019-11-04 11:00:00,BUY,BTCUSD,chopexp1,174.52,2019-11-05 06:30:00,183.62000000,183.97000000,,44.90593000,3.35000000,181.61731800,187.77802400,188.46756800,183.38129400
2019-11-05 14:30:00,BUY,BTCUSD,chopexp1,169.05,2019-11-06 13:30:00,189.58000000,189.25000000,,44.82879500,-113.42000000,187.51231400,193.87298600,194.92615600,187.55149400
2019-11-10 05:30:00,BUY,BTCUSD,chopexp1,169.80,2019-11-11 06:00:00,188.08000000,186.87000000,,44.56537600,-262.75000000,186.02867400,192.33901900,191.40901600,184.13032000
2019-11-13 17:00:00,BUY,BTCUSD,chopexp1,167.60,2019-11-14 04:00:00,188.98000000,186.16000000,,44.01084700,-529.21000000,186.91885800,193.25940000,189.49024600,185.72954400
2019-12-04 13:00:00,BUY,BTCUSD,chopexp1,207.25,2019-12-04 20:30:00,150.27000000,145.94000000,,42.97326700,-952.66000000,148.63105500,153.67282200,150.67572900,144.55974000
2019-12-08 15:00:00,BUY,BTCUSD,chopexp1,201.00,2019-12-09 07:00:00,150.21000000,149.41000000,,42.15636600,-215.00000000,148.57171000,153.61146400,151.48678500,148.96325700
2019-12-22 07:30:00,BUY,BTCUSD,chopexp1,231.90,2019-12-23 16:30:00,129.27000000,131.69000000,,42.36103400,506.73000000,127.86009500,132.19728300,134.98373400,128.44267200
2019-12-26 16:30:00,BUY,BTCUSD,chopexp1,237.73,2019-12-26 22:00:00,128.23000000,125.17000000,,42.16776700,-781.66000000,126.83143800,131.13373300,132.14101500,124.63956000
2019-12-29 19:30:00,BUY,BTCUSD,chopexp1,220.26,2019-12-30 10:30:00,134.85000000,132.92000000,,41.28606400,-478.19000000,133.37923600,137.90364100,137.95155000,132.32830500
2020-01-03 08:30:00,BUY,BTCUSD,chopexp1,221.15,2020-01-04 12:30:00,132.15000000,132.79000000,,41.01385100,88.80000000,130.70868400,135.14250000,135.01765500,130.81528500
2020-01-06 02:00:00,BUY,BTCUSD,chopexp1,211.39,2020-01-07 12:00:00,138.67000000,141.38000000,,41.43999500,519.59000000,137.15757300,141.81014400,145.18749000,138.14305400
2020-01-08 00:30:00,BUY,BTCUSD,chopexp1,202.19,2020-01-08 12:30:00,147.55000000,142.36000000,,41.03122300,-1102.10000000,145.94072100,150.89122900,147.63853000,141.97261000
